Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1,Form2
VTA,Ind,N,miizh,miin,0Pl,3SgProx,Neu,Neg,o<<miin>>igosiinan,
VTA,Ind,N,miizh,miin,0Pl,3SgProx,Neu,Pos,o<<miin>>igonan,
VTA,Ind,N,miizh,miin,0Pl,Excl,Neu,Neg,ni<<miin>>igosiimin,
VTA,Ind,N,miizh,miin,0Pl,Excl,Neu,Pos,ni<<miin>>igomin,
VTA,Ind,N,miizh,miin,0Pl,Incl,Neu,Neg,gi<<miin>>igosiimin,
VTA,Ind,N,miizh,miin,0Pl,Incl,Neu,Pos,gi<<miin>>igomin,
VTA,Ind,N,miizh,miin,0Sg,1Sg,Neu,Neg,ni<<miin>>igosiin,
VTA,Ind,N,miizh,miin,0Sg,1Sg,Neu,Pos,ni<<miin>>igon,
VTA,Ind,N,miizh,miin,0Sg,2Pl,Neu,Neg,gi<<miin>>igosiinaawaa,
VTA,Ind,N,miizh,miin,0Sg,2Pl,Neu,Pos,gi<<miin>>igonaawaa,
VTA,Ind,N,miizh,miin,0Sg,2Sg,Neu,Neg,gi<<miin>>igosiin,
VTA,Ind,N,miizh,miin,0Sg,2Sg,Neu,Pos,gi<<miin>>igon,
VTA,Ind,N,miizh,miin,0Sg,3PlProx,Neu,Neg,o<<miin>>igosiinaawaa,
VTA,Ind,N,miizh,miin,0Sg,3PlProx,Neu,Pos,o<<miin>>igonaawaa,
VTA,Ind,N,miizh,miin,0Sg,3SgObv/3PlObv,Neu,Neg,o<<miin>>igosiinini,
VTA,Ind,N,miizh,miin,0Sg,3SgObv/3PlObv,Neu,Pos,o<<miin>>igonini,
VTA,Ind,N,miizh,miin,0Sg,3SgProx,Neu,Neg,o<<miin>>igosiin,
VTA,Ind,N,miizh,miin,0Sg,3SgProx,Neu,Pos,o<<miin>>igon,
VTA,Ind,N,miizh,miin,0Sg,Excl,Neu,Neg,ni<<miin>>igosiimin,
VTA,Ind,N,miizh,miin,0Sg,Excl,Neu,Pos,ni<<miin>>igomin,
VTA,Ind,N,miizh,miin,0Sg,Incl,Neu,Neg,gi<<miin>>igosiimin,
VTA,Ind,N,miizh,miin,0Sg,Incl,Neu,Pos,gi<<miin>>igomin,
VTA,Ind,N,miizh,miin,1Sg,2Pl,Neu,Neg,gi<<miin>>isinooninim,
VTA,Ind,N,miizh,miin,1Sg,2Pl,Neu,Pos,gi<<miin>>ininim,
VTA,Ind,N,miizh,miin,1Sg,2Sg,Neu,Neg,gi<<miin>>isinoon,
VTA,Ind,N,miizh,miin,1Sg,2Sg,Neu,Pos,gi<<miin>>in,
VTA,Ind,N,miizh,miin,1Sg,3PlProx,Neu,Neg,ni<<miin>>aasiig,
VTA,Ind,N,miizh,miin,1Sg,3PlProx,Neu,Pos,ni<<miin>>aag,
VTA,Ind,N,miizh,miin,1Sg,3SgObv/3PlObv,Neu,Neg,ni<<miin>>imaasiin,
VTA,Ind,N,miizh,miin,1Sg,3SgObv/3PlObv,Neu,Pos,ni<<miin>>imaan,
VTA,Ind,N,miizh,miin,1Sg,3SgProx,Neu,Neg,ni<<miin>>aasiin,
VTA,Ind,N,miizh,miin,1Sg,3SgProx,Neu,Pos,ni<<miin>>aa,
VTA,Ind,N,miizh,miin,2Pl,1Sg,Neu,Neg,gi<<miizh>>i1siim,
VTA,Ind,N,miizh,miin,2Pl,1Sg,Neu,Pos,gi<<miizh>>i1m,
VTA,Ind,N,miizh,miin,2Pl,3PlProx,Neu,Neg,gi<<miin>>aasiwaawaag,
VTA,Ind,N,miizh,miin,2Pl,3PlProx,Neu,Pos,gi<<miin>>aawaag,
VTA,Ind,N,miizh,miin,2Pl,3SgObv/3PlObv,Neu,Neg,gi<<miin>>imaasiwaawaan,
VTA,Ind,N,miizh,miin,2Pl,3SgObv/3PlObv,Neu,Pos,gi<<miin>>imaawaan,
VTA,Ind,N,miizh,miin,2Pl,3SgProx,Neu,Neg,gi<<miin>>aasiwaawaa,
VTA,Ind,N,miizh,miin,2Pl,3SgProx,Neu,Pos,gi<<miin>>aawaa,
VTA,Ind,N,miizh,miin,2Pl,Excl,Neu,Neg,gi<<miizh>>i1siimin,
VTA,Ind,N,miizh,miin,2Pl,Excl,Neu,Pos,gi<<miizh>>i1min,
VTA,Ind,N,miizh,miin,2Sg,1Sg,Neu,Neg,gi<<miizh>>i1siin,
VTA,Ind,N,miizh,miin,2Sg,1Sg,Neu,Pos,gi<<miizh>>i1,
VTA,Ind,N,miizh,miin,2Sg,3PlProx,Neu,Neg,gi<<miin>>aasiig,
VTA,Ind,N,miizh,miin,2Sg,3PlProx,Neu,Pos,gi<<miin>>aag,
VTA,Ind,N,miizh,miin,2Sg,3SgObv/3PlObv,Neu,Neg,gi<<miin>>imaasiin,
VTA,Ind,N,miizh,miin,2Sg,3SgObv/3PlObv,Neu,Pos,gi<<miin>>imaan,
VTA,Ind,N,miizh,miin,2Sg,3SgProx,Neu,Neg,gi<<miin>>aasiin,
VTA,Ind,N,miizh,miin,2Sg,3SgProx,Neu,Pos,gi<<miin>>aa,
VTA,Ind,N,miizh,miin,2Sg,Excl,Neu,Neg,gi<<miizh>>i1siimin,
VTA,Ind,N,miizh,miin,2Sg,Excl,Neu,Pos,gi<<miizh>>i1min,
VTA,Ind,N,miizh,miin,3PlProx,1Sg,Neu,Neg,ni<<miin>>igosiig,
VTA,Ind,N,miizh,miin,3PlProx,1Sg,Neu,Pos,ni<<miin>>igoog,
VTA,Ind,N,miizh,miin,3PlProx,2Pl,Neu,Neg,gi<<miin>>igosiiwaag,
VTA,Ind,N,miizh,miin,3PlProx,2Pl,Neu,Pos,gi<<miin>>igowaag,
VTA,Ind,N,miizh,miin,3PlProx,2Sg,Neu,Neg,gi<<miin>>igosiig,
VTA,Ind,N,miizh,miin,3PlProx,2Sg,Neu,Pos,gi<<miin>>igoog,
VTA,Ind,N,miizh,miin,3PlProx,3SgObv/3PlObv,Neu,Neg,o<<miin>>aasiwaawaan,
VTA,Ind,N,miizh,miin,3PlProx,3SgObv/3PlObv,Neu,Pos,o<<miin>>aawaan,
VTA,Ind,N,miizh,miin,3PlProx,Excl,Neu,Neg,ni<<miin>>igosiinaanig,
VTA,Ind,N,miizh,miin,3PlProx,Excl,Neu,Pos,ni<<miin>>igonaanig,
VTA,Ind,N,miizh,miin,3PlProx,Incl,Neu,Neg,gi<<miin>>igosiinaanig,
VTA,Ind,N,miizh,miin,3PlProx,Incl,Neu,Pos,gi<<miin>>igonaanig,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3PlProx,Neu,Neg,o<<miin>>igosiiwaan,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3PlProx,Neu,Pos,o<<miin>>igowaan,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3SgProx,Neu,Neg,o<<miin>>igosiin,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3SgProx,Neu,Pos,o<<miin>>igoon,
VTA,Ind,N,miizh,miin,3SgProx,1Sg,Neu,Neg,ni<<miin>>igosiin,
VTA,Ind,N,miizh,miin,3SgProx,1Sg,Neu,Pos,ni<<miin>>ig,
VTA,Ind,N,miizh,miin,3SgProx,2Pl,Neu,Neg,gi<<miin>>igosiiwaa,
VTA,Ind,N,miizh,miin,3SgProx,2Pl,Neu,Pos,gi<<miin>>igowaa,
VTA,Ind,N,miizh,miin,3SgProx,2Sg,Neu,Neg,gi<<miin>>igosiin,
VTA,Ind,N,miizh,miin,3SgProx,2Sg,Neu,Pos,gi<<miin>>ig,
VTA,Ind,N,miizh,miin,3SgProx,3SgObv/3PlObv,Neu,Neg,o<<miin>>aasiin,
VTA,Ind,N,miizh,miin,3SgProx,3SgObv/3PlObv,Neu,Pos,o<<miin>>aan,
VTA,Ind,N,miizh,miin,3SgProx,Excl,Neu,Neg,ni<<miin>>igosiinaan,
VTA,Ind,N,miizh,miin,3SgProx,Excl,Neu,Pos,ni<<miin>>igonaan,
VTA,Ind,N,miizh,miin,3SgProx,Incl,Neu,Neg,gi<<miin>>igosiinaan,
VTA,Ind,N,miizh,miin,3SgProx,Incl,Neu,Pos,gi<<miin>>igonaan,
VTA,Ind,N,miizh,miin,Excl,2Pl,Neu,Neg,gi<<miin>>igoosiim,
VTA,Ind,N,miizh,miin,Excl,2Pl,Neu,Pos,gi<<miin>>igoom,
VTA,Ind,N,miizh,miin,Excl,2Sg,Neu,Neg,gi<<miin>>igoosiin,
VTA,Ind,N,miizh,miin,Excl,2Sg,Neu,Pos,gi<<miin>>igoo,
VTA,Ind,N,miizh,miin,Excl,3PlProx,Neu,Neg,ni<<miin>>aasiwaanaanig,
VTA,Ind,N,miizh,miin,Excl,3PlProx,Neu,Pos,ni<<miin>>aanaanig,
VTA,Ind,N,miizh,miin,Excl,3SgObv/3PlObv,Neu,Neg,ni<<miin>>imaasiwaanaan,
VTA,Ind,N,miizh,miin,Excl,3SgObv/3PlObv,Neu,Pos,ni<<miin>>imaanaan,
VTA,Ind,N,miizh,miin,Excl,3SgProx,Neu,Neg,ni<<miin>>aasiwaanaan,
VTA,Ind,N,miizh,miin,Excl,3SgProx,Neu,Pos,ni<<miin>>aanaan,
VTA,Ind,N,miizh,miin,Incl,3PlProx,Neu,Neg,gi<<miin>>aasiwaanaanig,
VTA,Ind,N,miizh,miin,Incl,3PlProx,Neu,Pos,gi<<miin>>aanaanig,
VTA,Ind,N,miizh,miin,Incl,3SgObv/3PlObv,Neu,Neg,gi<<miin>>imaasiwaanaan,
VTA,Ind,N,miizh,miin,Incl,3SgObv/3PlObv,Neu,Pos,gi<<miin>>imaanaan,
VTA,Ind,N,miizh,miin,Incl,3SgProx,Neu,Neg,gi<<miin>>aasiwaanaan,
VTA,Ind,N,miizh,miin,Incl,3SgProx,Neu,Pos,gi<<miin>>aanaan,
VTA,Ind,N,miizh,miin,X,1Sg,Neu,Neg,ni<<miin>>igoosiin,
VTA,Ind,N,miizh,miin,X,1Sg,Neu,Pos,ni<<miin>>igoo,
VTA,Ind,N,miizh,miin,X,2Pl,Neu,Neg,gi<<miin>>igoosiim,
VTA,Ind,N,miizh,miin,X,2Pl,Neu,Pos,gi<<miin>>igoom,
VTA,Ind,N,miizh,miin,X,2Sg,Neu,Neg,gi<<miin>>igoosiin,
VTA,Ind,N,miizh,miin,X,2Sg,Neu,Pos,gi<<miin>>igoo,
VTA,Ind,N,miizh,miin,X,3PlProx,Neu,Neg,<<miin>>aasiiwag,
VTA,Ind,N,miizh,miin,X,3PlProx,Neu,Pos,<<miin>>aawag,
VTA,Ind,N,miizh,miin,X,3SgObv/3PlObv,Neu,Neg,<<miin>>imaasiiwan,
VTA,Ind,N,miizh,miin,X,3SgObv/3PlObv,Neu,Pos,<<miin>>imaawan,
VTA,Ind,N,miizh,miin,X,3SgProx,Neu,Neg,<<miin>>aasiin,
VTA,Ind,N,miizh,miin,X,3SgProx,Neu,Pos,<<miin>>aa,
VTA,Ind,N,miizh,miin,X,Excl,Neu,Neg,ni<<miin>>igoosiimin,
VTA,Ind,N,miizh,miin,X,Excl,Neu,Pos,ni<<miin>>igoomin,
VTA,Ind,N,miizh,miin,X,Incl,Neu,Neg,gi<<miin>>igoosiimin,
VTA,Ind,N,miizh,miin,X,Incl,Neu,Pos,gi<<miin>>igoomin,
VTA,Ind,N,miizh,miin,0Pl,1Sg,Prt,Neg,ni<<miin>>igosiinaabanen,
VTA,Ind,N,miizh,miin,0Pl,1Sg,Prt,Pos,ni<<miin>>igonaabanen,
VTA,Ind,N,miizh,miin,0Pl,2Pl,Prt,Neg,gi<<miin>>igosiinaawaabanen,
VTA,Ind,N,miizh,miin,0Pl,2Pl,Prt,Pos,gi<<miin>>igonaawaabanen,
VTA,Ind,N,miizh,miin,0Pl,2Sg,Prt,Neg,gi<<miin>>igosiinaabanen,
VTA,Ind,N,miizh,miin,0Pl,2Sg,Prt,Pos,gi<<miin>>igonaabanen,
VTA,Ind,N,miizh,miin,0Pl,3PlProx,Prt,Neg,o<<miin>>igosiinaawaabanen,
VTA,Ind,N,miizh,miin,0Pl,3PlProx,Prt,Pos,o<<miin>>igonaawaabanen,
VTA,Ind,N,miizh,miin,0Pl,3SgObv/3PlObv,Prt,Neg,o<<miin>>igosiininaabanen,
VTA,Ind,N,miizh,miin,0Pl,3SgObv/3PlObv,Prt,Pos,o<<miin>>igoninaabanen,
VTA,Ind,N,miizh,miin,0Pl,3SgProx,Prt,Neg,o<<miin>>igosiinaabanen,
VTA,Ind,N,miizh,miin,0Pl,3SgProx,Prt,Pos,o<<miin>>igonaabanen,
VTA,Ind,N,miizh,miin,0Pl,Excl,Prt,Neg,ni<<miin>>igosiiminaabanen,
VTA,Ind,N,miizh,miin,0Pl,Excl,Prt,Pos,ni<<miin>>igominaabanen,
VTA,Ind,N,miizh,miin,0Pl,Incl,Prt,Neg,gi<<miin>>igosiiminaabanen,
VTA,Ind,N,miizh,miin,0Pl,Incl,Prt,Pos,gi<<miin>>igominaabanen,
VTA,Ind,N,miizh,miin,0Sg,1Sg,Prt,Neg,ni<<miin>>igosiinaaban,
VTA,Ind,N,miizh,miin,0Sg,1Sg,Prt,Pos,ni<<miin>>igonaaban,
VTA,Ind,N,miizh,miin,0Sg,2Pl,Prt,Neg,gi<<miin>>igosiinaawaaban,
VTA,Ind,N,miizh,miin,0Sg,2Pl,Prt,Pos,gi<<miin>>igonaawaaban,
VTA,Ind,N,miizh,miin,0Sg,2Sg,Prt,Neg,gi<<miin>>igosiinaaban,
VTA,Ind,N,miizh,miin,0Sg,2Sg,Prt,Pos,gi<<miin>>igonaaban,
VTA,Ind,N,miizh,miin,0Sg,3PlProx,Prt,Neg,o<<miin>>igosiinaawaaban,
VTA,Ind,N,miizh,miin,0Sg,3PlProx,Prt,Pos,o<<miin>>igonaawaaban,
VTA,Ind,N,miizh,miin,0Sg,3SgObv/3PlObv,Prt,Neg,o<<miin>>igosiininaaban,
VTA,Ind,N,miizh,miin,0Sg,3SgObv/3PlObv,Prt,Pos,o<<miin>>igoninaaban,
VTA,Ind,N,miizh,miin,0Sg,3SgProx,Prt,Neg,o<<miin>>igosiinaaban,
VTA,Ind,N,miizh,miin,0Sg,3SgProx,Prt,Pos,o<<miin>>igonaaban,
VTA,Ind,N,miizh,miin,0Sg,Excl,Prt,Neg,ni<<miin>>igosiiminaaban,
VTA,Ind,N,miizh,miin,0Sg,Excl,Prt,Pos,ni<<miin>>igominaaban,
VTA,Ind,N,miizh,miin,0Sg,Incl,Prt,Neg,gi<<miin>>igosiiminaaban,
VTA,Ind,N,miizh,miin,0Sg,Incl,Prt,Pos,gi<<miin>>igominaaban,
VTA,Ind,N,miizh,miin,1Sg,2Pl,Prt,Neg,gi<<miin>>isinooninimwaaban,
VTA,Ind,N,miizh,miin,1Sg,2Pl,Prt,Pos,gi<<miin>>ininimwaaban,
VTA,Ind,N,miizh,miin,1Sg,2Sg,Prt,Neg,gi<<miin>>isinooninaaban,
VTA,Ind,N,miizh,miin,1Sg,2Sg,Prt,Pos,gi<<miin>>ininaaban,
VTA,Ind,N,miizh,miin,1Sg,3PlProx,Prt,Neg,ni<<miin>>aasiibaneg,
VTA,Ind,N,miizh,miin,1Sg,3PlProx,Prt,Pos,ni<<miin>>aabaneg,
VTA,Ind,N,miizh,miin,1Sg,3SgObv/3PlObv,Prt,Neg,ni<<miin>>imaasiibanen,
VTA,Ind,N,miizh,miin,1Sg,3SgObv/3PlObv,Prt,Pos,ni<<miin>>imaabanen,
VTA,Ind,N,miizh,miin,1Sg,3SgProx,Prt,Neg,ni<<miin>>aasiiban,
VTA,Ind,N,miizh,miin,1Sg,3SgProx,Prt,Pos,ni<<miin>>aaban,
VTA,Ind,N,miizh,miin,2Pl,1Sg,Prt,Neg,gi<<miizh>>i1siimwaaban,
VTA,Ind,N,miizh,miin,2Pl,1Sg,Prt,Pos,gi<<miizh>>i1mwaaban,
VTA,Ind,N,miizh,miin,2Pl,3PlProx,Prt,Neg,gi<<miin>>aasiwaawaabaneg,
VTA,Ind,N,miizh,miin,2Pl,3PlProx,Prt,Pos,gi<<miin>>aawaabaneg,
VTA,Ind,N,miizh,miin,2Pl,3SgObv/3PlObv,Prt,Neg,gi<<miin>>imaasiwaawaabanen,
VTA,Ind,N,miizh,miin,2Pl,3SgObv/3PlObv,Prt,Pos,gi<<miin>>imaawaabanen,
VTA,Ind,N,miizh,miin,2Pl,3SgProx,Prt,Neg,gi<<miin>>aasiwaawaaban,
VTA,Ind,N,miizh,miin,2Pl,3SgProx,Prt,Pos,gi<<miin>>aawaaban,
VTA,Ind,N,miizh,miin,2Pl,Excl,Prt,Neg,gi<<miizh>>i1siiminaaban,
VTA,Ind,N,miizh,miin,2Pl,Excl,Prt,Pos,gi<<miizh>>i1minaaban,
VTA,Ind,N,miizh,miin,2Sg,1Sg,Prt,Neg,gi<<miizh>>i1siinaaban,
VTA,Ind,N,miizh,miin,2Sg,1Sg,Prt,Pos,gi<<miizh>>i1naaban,
VTA,Ind,N,miizh,miin,2Sg,3PlProx,Prt,Neg,gi<<miin>>aasiibaneg,
VTA,Ind,N,miizh,miin,2Sg,3PlProx,Prt,Pos,gi<<miin>>aabaneg,
VTA,Ind,N,miizh,miin,2Sg,3SgObv/3PlObv,Prt,Neg,gi<<miin>>imaasiibanen,
VTA,Ind,N,miizh,miin,2Sg,3SgObv/3PlObv,Prt,Pos,gi<<miin>>imaabanen,
VTA,Ind,N,miizh,miin,2Sg,3SgProx,Prt,Neg,gi<<miin>>aasiiban,
VTA,Ind,N,miizh,miin,2Sg,3SgProx,Prt,Pos,gi<<miin>>aaban,
VTA,Ind,N,miizh,miin,2Sg,Excl,Prt,Neg,gi<<miizh>>i1siiminaaban,
VTA,Ind,N,miizh,miin,2Sg,Excl,Prt,Pos,gi<<miizh>>i1minaaban,
VTA,Ind,N,miizh,miin,3PlProx,1Sg,Prt,Neg,ni<<miin>>igosiibaneg,
VTA,Ind,N,miizh,miin,3PlProx,1Sg,Prt,Pos,ni<<miin>>igobaneg,
VTA,Ind,N,miizh,miin,3PlProx,2Pl,Prt,Neg,gi<<miin>>igosiiwaabaneg,
VTA,Ind,N,miizh,miin,3PlProx,2Pl,Prt,Pos,gi<<miin>>igowaabaneg,
VTA,Ind,N,miizh,miin,3PlProx,2Sg,Prt,Neg,gi<<miin>>igosiibaneg,
VTA,Ind,N,miizh,miin,3PlProx,2Sg,Prt,Pos,gi<<miin>>igobaneg,
VTA,Ind,N,miizh,miin,3PlProx,3SgObv/3PlObv,Prt,Neg,o<<miin>>aasiwaawaabanen,
VTA,Ind,N,miizh,miin,3PlProx,3SgObv/3PlObv,Prt,Pos,o<<miin>>aawaabanen,
VTA,Ind,N,miizh,miin,3PlProx,Excl,Prt,Neg,ni<<miin>>igonaabaneg,
VTA,Ind,N,miizh,miin,3PlProx,Excl,Prt,Pos,ni<<miin>>igosiinaabaneg,
VTA,Ind,N,miizh,miin,3PlProx,Incl,Prt,Neg,gi<<miin>>igosiinaabaneg,
VTA,Ind,N,miizh,miin,3PlProx,Incl,Prt,Pos,gi<<miin>>igonaabaneg,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3PlProx,Prt,Neg,o<<miin>>igosiiwaabanen,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3PlProx,Prt,Pos,o<<miin>>igowaabanen,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3SgProx,Prt,Neg,o<<miin>>igosiibanen,
VTA,Ind,N,miizh,miin,3SgObv/3PlObv,3SgProx,Prt,Pos,o<<miin>>igobanen,
VTA,Ind,N,miizh,miin,3SgProx,1Sg,Prt,Neg,ni<<miin>>igosiiban,
VTA,Ind,N,miizh,miin,3SgProx,1Sg,Prt,Pos,ni<<miin>>igoban,
VTA,Ind,N,miizh,miin,3SgProx,2Pl,Prt,Neg,gi<<miin>>igosiiwaaban,
VTA,Ind,N,miizh,miin,3SgProx,2Pl,Prt,Pos,gi<<miin>>igowaaban,
VTA,Ind,N,miizh,miin,3SgProx,2Sg,Prt,Neg,gi<<miin>>igosiiban,
VTA,Ind,N,miizh,miin,3SgProx,2Sg,Prt,Pos,gi<<miin>>igoban,
VTA,Ind,N,miizh,miin,3SgProx,3SgObv/3PlObv,Prt,Neg,o<<miin>>aasiibanen,
VTA,Ind,N,miizh,miin,3SgProx,3SgObv/3PlObv,Prt,Pos,o<<miin>>aabanen,
VTA,Ind,N,miizh,miin,3SgProx,Excl,Prt,Neg,ni<<miin>>igosiinaaban,
VTA,Ind,N,miizh,miin,3SgProx,Excl,Prt,Pos,ni<<miin>>igonaaban,
VTA,Ind,N,miizh,miin,3SgProx,Incl,Prt,Neg,gi<<miin>>igosiinaaban,
VTA,Ind,N,miizh,miin,3SgProx,Incl,Prt,Pos,gi<<miin>>igonaaban,
VTA,Ind,N,miizh,miin,Excl,2Pl,Prt,Neg,gi<<miin>>igoosiimwaaban,
VTA,Ind,N,miizh,miin,Excl,2Pl,Prt,Pos,gi<<miin>>igoomwaaban,
VTA,Ind,N,miizh,miin,Excl,2Sg,Prt,Neg,gi<<miin>>igoosiinaaban,
VTA,Ind,N,miizh,miin,Excl,2Sg,Prt,Pos,gi<<miin>>igoonaaban,
VTA,Ind,N,miizh,miin,Excl,3PlProx,Prt,Neg,ni<<miin>>aasiwaanaabaneg,
VTA,Ind,N,miizh,miin,Excl,3PlProx,Prt,Pos,ni<<miin>>aanaabaneg,
VTA,Ind,N,miizh,miin,Excl,3SgObv/3PlObv,Prt,Neg,ni<<miin>>imaasiwaanaabanen,
VTA,Ind,N,miizh,miin,Excl,3SgObv/3PlObv,Prt,Pos,ni<<miin>>imaanaabanen,
VTA,Ind,N,miizh,miin,Excl,3SgProx,Prt,Neg,ni<<miin>>aasiwaanaaban,
VTA,Ind,N,miizh,miin,Excl,3SgProx,Prt,Pos,ni<<miin>>aanaaban,
VTA,Ind,N,miizh,miin,Incl,3PlProx,Prt,Neg,gi<<miin>>aasiwaanaabaneg,
VTA,Ind,N,miizh,miin,Incl,3PlProx,Prt,Pos,gi<<miin>>aanaabaneg,
VTA,Ind,N,miizh,miin,Incl,3SgObv/3PlObv,Prt,Neg,gi<<miin>>imaasiwaanaabanen,
VTA,Ind,N,miizh,miin,Incl,3SgObv/3PlObv,Prt,Pos,gi<<miin>>imaanaabanen,
VTA,Ind,N,miizh,miin,Incl,3SgProx,Prt,Neg,gi<<miin>>aasiwaanaaban,
VTA,Ind,N,miizh,miin,Incl,3SgProx,Prt,Pos,gi<<miin>>aanaaban,
VTA,Ind,N,miizh,miin,X,1Sg,Prt,Neg,ni<<miin>>igoosiinaaban,
VTA,Ind,N,miizh,miin,X,1Sg,Prt,Pos,ni<<miin>>igoonaaban,
VTA,Ind,N,miizh,miin,X,2Pl,Prt,Neg,gi<<miin>>igoosiimwaaban,
VTA,Ind,N,miizh,miin,X,2Pl,Prt,Pos,gi<<miin>>igoomwaaban,
VTA,Ind,N,miizh,miin,X,2Sg,Prt,Neg,gi<<miin>>igoosiinaaban,
VTA,Ind,N,miizh,miin,X,2Sg,Prt,Pos,gi<<miin>>igoonaaban,
VTA,Ind,N,miizh,miin,X,3PlProx,Prt,Neg,<<miin>>aasiibaneg,
VTA,Ind,N,miizh,miin,X,3PlProx,Prt,Pos,<<miin>>aabaneg,
VTA,Ind,N,miizh,miin,X,3SgObv/3PlObv,Prt,Neg,<<miin>>imaasiibanen,
VTA,Ind,N,miizh,miin,X,3SgObv/3PlObv,Prt,Pos,<<miin>>imaabanen,
VTA,Ind,N,miizh,miin,X,3SgProx,Prt,Neg,<<miin>>aasiiban,
VTA,Ind,N,miizh,miin,X,3SgProx,Prt,Pos,<<miin>>aaban,
VTA,Ind,N,miizh,miin,X,Excl,Prt,Neg,ni<<miin>>igoosiiminaaban,
VTA,Ind,N,miizh,miin,X,Excl,Prt,Pos,ni<<miin>>igoominaaban,
VTA,Ind,N,miizh,miin,X,Incl,Prt,Neg,gi<<miin>>igoosiiminaaban,
VTA,Ind,N,miizh,miin,X,Incl,Prt,Pos,gi<<miin>>igoominaaban,
VTA,Ind,S,mawadish,mawadis,0Pl,1Sg,Dub,Neg,ni<<mawadis>>igosiinaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,1Sg,Dub,Pos,ni<<mawadis>>igonaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Pl,Dub,Neg,gi<<mawadis>>igosiinaawaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Pl,Dub,Pos,gi<<mawadis>>igonaawaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Sg,Dub,Neg,gi<<mawadis>>igosiinaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,2Sg,Dub,Pos,gi<<mawadis>>igonaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,3PlProx,Dub,Neg,o<<mawadis>>igosiinaawaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,3PlProx,Dub,Pos,o<<mawadis>>igonaawaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgObv/3PlObv,Dub,Neg,o<<mawadis>>igosiininaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgObv/3PlObv,Dub,Pos,o<<mawadis>>igoninaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgProx,Dub,Neg,o<<mawadis>>igosiinaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,3SgProx,Dub,Pos,o<<mawadis>>igonaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,Excl,Dub,Neg,ni<<mawadis>>igosiiminaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,Excl,Dub,Pos,ni<<mawadis>>igominaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,Incl,Dub,Neg,gi<<mawadis>>igosiiminaadogenan,
VTA,Ind,S,mawadish,mawadis,0Pl,Incl,Dub,Pos,gi<<mawadis>>igominaadogenan,
VTA,Ind,S,mawadish,mawadis,0Sg,1Sg,Dub,Neg,ni<<mawadis>>igosiinaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,1Sg,Dub,Pos,ni<<mawadis>>igonaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,2Pl,Dub,Neg,gi<<mawadis>>igosiinaawaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,2Pl,Dub,Pos,gi<<mawadis>>igonaawaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,2Sg,Dub,Neg,gi<<mawadis>>igosiinaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,2Sg,Dub,Pos,gi<<mawadis>>igonaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,3PlProx,Dub,Neg,o<<mawadis>>igosiinaawaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,3PlProx,Dub,Pos,o<<mawadis>>igonaawaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgObv/3PlObv,Dub,Neg,o<<mawadis>>igosiininaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgObv/3PlObv,Dub,Pos,o<<mawadis>>igoninaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgProx,Dub,Neg,o<<mawadis>>igosiinaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,3SgProx,Dub,Pos,o<<mawadis>>igonaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,Excl,Dub,Neg,ni<<mawadis>>igosiiminaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,Excl,Dub,Pos,ni<<mawadis>>igominaadog,
VTA,Ind,S,mawadish,mawadis,0Sg,Incl,Dub,Neg,gi<<mawadis>>igosiiminaadog,
